CustomerID,Count,Country,State,City,Zip_Code,Lat_Long,Latitude,Longitude,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Contract,Paperless_Billing,Payment_Method,Monthly_Charges,Total_Charges,Churn_Label,Churn_Value,Churn_Score,CLTV,Churn_Reason
7247-XOZPB,1,United States,California,Miramonte,93641,"36.696759, -119.024051",36.69675827026367,-119.0240478515625,Male,No,Yes,No,53,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),77.4,4155.95,No,0,73,5313,
7248-VZQLC,1,United States,California,Concord,94521,"37.971421, -121.971504",37.97142028808594,-121.97150421142578,Female,Yes,No,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),85.2,3969.35,Yes,1,72,4661,Price too high
7249-WBIYX,1,United States,California,Elmira,95625,"38.349195, -121.902943",38.34919357299805,-121.90294647216797,Male,No,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.6,813.85,Yes,1,70,5146,Competitor offered more data
7250-EQKIY,1,United States,California,Fort Jones,96032,"41.5837, -122.935922",41.58369827270508,-122.93592071533203,Female,No,Yes,Yes,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,50.45,50.45,Yes,1,75,2426,Competitor made better offer
7251-LJBQN,1,United States,California,Strathmore,93267,"36.141319, -119.129075",36.141319274902344,-119.12907409667969,Female,Yes,No,No,40,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),103.75,4188.4,No,0,20,3568,
7251-XFOIL,1,United States,California,Coulterville,95311,"37.722127, -120.110174",37.72212600708008,-120.11017608642578,Female,No,No,No,61,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,89.2,5500.6,No,0,23,5536,
7252-NTGSS,1,United States,California,Redondo Beach,90277,"33.830453, -118.384565",33.83045196533203,-118.38456726074219,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.15,45.15,No,0,48,4131,
7253-UVNDW,1,United States,California,Santa Barbara,93108,"34.457541, -119.631072",34.457542419433594,-119.63107299804688,Female,No,No,No,46,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),54.35,2460.15,Yes,1,83,2793,Network reliability
7254-IQWOZ,1,United States,California,Redding,96001,"40.587919, -122.464732",40.58791732788086,-122.46472930908203,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.65,69.65,Yes,1,67,5258,Network reliability
7255-SSFBC,1,United States,California,Northridge,91324,"34.238208, -118.55029",34.23820877075195,-118.55029296875,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.25,8041.65,No,0,55,4099,
7266-GSSJX,1,United States,California,West Sacramento,95605,"38.592745, -121.540036",38.59274673461914,-121.5400390625,Male,No,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.45,250.8,No,0,28,2606,
7267-FRMJW,1,United States,California,Sierra Madre,91024,"34.168686, -118.057505",34.16868591308594,-118.05750274658203,Female,No,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,486.05,No,0,46,5306,
7268-IGMFD,1,United States,California,Avila Beach,93424,"35.186644, -120.728305",35.1866455078125,-120.72830200195312,Male,Yes,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),93.9,1743.9,No,0,47,3728,
7268-WNTCP,1,United States,California,Blocksburg,95514,"40.309088, -123.668201",40.30908966064453,-123.66819763183594,Male,No,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.45,1297.35,No,0,21,5746,
7269-JISCY,1,United States,California,Los Alamitos,90720,"33.79499, -118.065591",33.79499053955078,-118.06558990478516,Female,No,No,No,55,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),45.05,2462.6,No,0,39,4055,
7270-BDIOA,1,United States,California,Maxwell,95955,"39.281194, -122.226568",39.281192779541016,-122.22657012939453,Female,No,No,No,22,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,90.0,1993.8,Yes,1,95,4739,Limited range of services
7271-AJDTL,1,United States,California,Sacramento,95816,"38.574856, -121.46504",38.57485580444336,-121.46504211425781,Female,No,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),94.45,5073.1,No,0,55,5577,
7272-QDCKA,1,United States,California,Oroville,95965,"39.624561, -121.552866",39.62456130981445,-121.55286407470703,Male,No,No,No,28,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,100.2,2688.45,No,0,79,5137,
7273-TEFQD,1,United States,California,La Puente,91746,"34.038983, -117.991372",34.03898239135742,-117.99137115478516,Male,Yes,No,No,3,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,41.15,132.2,Yes,1,96,2314,Long distance charges
7274-CGTOD,1,United States,California,San Geronimo,94963,"38.00474, -122.663717",38.00474166870117,-122.6637191772461,Male,No,No,No,62,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),43.7,2618.3,No,0,58,5254,
7274-RTAPZ,1,United States,California,Long Beach,90804,"33.783047, -118.1486",33.78304672241211,-118.14859771728516,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.55,90.55,Yes,1,89,3898,Product dissatisfaction
7277-KAMWT,1,United States,California,San Leandro,94578,"37.704384, -122.126703",37.704383850097656,-122.12670135498047,Male,No,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.0,268.45,No,0,63,3037,
7277-OZCGZ,1,United States,California,Spring Valley,91978,"32.730264, -116.950963",32.730262756347656,-116.95096588134766,Female,No,No,No,22,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.05,1886.25,No,0,75,5479,
7278-CKDNC,1,United States,California,Fresno,93701,"36.749403, -119.787574",36.74940490722656,-119.7875747680664,Male,Yes,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.5,2088.45,No,0,40,4422,
7279-BUYWN,1,United States,California,Buena Park,90620,"33.845706, -118.012204",33.845706939697266,-118.01220703125,Female,Yes,No,No,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,113.2,4689.5,Yes,1,89,3380,Attitude of support person
7279-NMVJC,1,United States,California,Compton,90220,"33.88151, -118.234451",33.88151168823242,-118.23445129394531,Female,No,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.9,323.15,No,0,70,2093,
7284-BUYEC,1,United States,California,Tulelake,96134,"41.813521, -121.492666",41.81352233886719,-121.49266815185547,Female,No,No,No,5,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.95,229.4,No,0,69,3573,
7284-ZZLOH,1,United States,California,Alta,95701,"39.218096, -120.79153",39.21809768676758,-120.7915267944336,Male,No,Yes,No,45,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),53.3,2296.25,No,0,79,2929,
7285-KLOTR,1,United States,California,Pacifica,94044,"37.573633, -122.455167",37.573631286621094,-122.45516967773438,Female,No,Yes,No,12,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,78.85,876.75,No,0,55,2495,
7291-CDTMJ,1,United States,California,Laguna Beach,92651,"33.570023, -117.773669",33.57002258300781,-117.77366638183594,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.65,19.65,No,0,80,3075,
7293-LSCDV,1,United States,California,Santa Ana,92704,"33.719869, -117.907063",33.71986770629883,-117.90706634521484,Female,No,Yes,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.25,1103.25,No,0,52,6134,
7294-TMAOP,1,United States,California,Castro Valley,94546,"37.708327, -122.083473",37.70832824707031,-122.0834732055664,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.55,90.55,Yes,1,72,2627,Competitor made better offer
7295-JOMMD,1,United States,California,San Jose,95135,"37.28682, -121.723877",37.28681945800781,-121.723876953125,Female,No,No,No,4,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.1,396.3,Yes,1,87,2895,Competitor made better offer
7296-PIXQY,1,United States,California,Bodega,94922,"38.343282, -122.9755",38.34328079223633,-122.97550201416016,Female,No,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.2,1046.5,No,0,25,5819,
7297-DVYGA,1,United States,California,West Covina,91790,"34.066964, -117.937007",34.06696319580078,-117.93700408935547,Female,No,No,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.85,996.95,No,0,65,5089,
7298-IZWLY,1,United States,California,Gardena,90249,"33.90139, -118.315697",33.901390075683594,-118.3156967163086,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.4,19.4,No,0,25,2742,
7299-GNVPL,1,United States,California,El Portal,95318,"37.654551, -119.822984",37.6545524597168,-119.82298278808594,Female,No,Yes,Yes,23,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,84.4,1936.85,No,0,54,2177,
7301-ABVAD,1,United States,California,Valley Village,91607,"34.165783, -118.399795",34.1657829284668,-118.39979553222656,Female,No,No,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),86.6,6350.5,No,0,37,4530,
7302-ZHMHP,1,United States,California,Coronado,92118,"32.68674, -117.186612",32.68674087524414,-117.18661499023438,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.15,19.15,No,0,51,2577,
7305-ZWMAJ,1,United States,California,Oakdale,95361,"37.785033, -120.776141",37.7850341796875,-120.77613830566406,Male,No,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.7,587.1,No,0,78,2492,
7306-YDSOI,1,United States,California,Ocotillo,92259,"32.698964, -115.886656",32.6989631652832,-115.88665771484375,Male,No,Yes,Yes,69,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),59.75,4069.9,No,0,39,4665,
7310-EGVHZ,1,United States,California,Los Angeles,90036,"34.070291, -118.349191",34.070289611816406,-118.34918975830078,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.2,20.2,No,0,77,5526,
7311-MQJCH,1,United States,California,Temecula,92592,"33.507255, -117.029473",33.50725555419922,-117.02947235107422,Female,No,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.55,99.6,No,0,47,2575,
7312-XSBAT,1,United States,California,Bakersfield,93305,"35.391733, -118.984109",35.39173126220703,-118.9841079711914,Male,No,No,No,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,49.75,49.75,No,0,79,2908,
7314-OXENN,1,United States,California,Trona,93562,"35.74837, -117.384948",35.74837112426758,-117.38494873046875,Male,No,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,82.0,184.65,Yes,1,97,3051,Competitor offered more data
7315-WYOAW,1,United States,California,Santa Monica,90405,"34.005439, -118.477507",34.00543975830078,-118.47750854492188,Male,No,No,No,13,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,100.75,1313.25,No,0,80,5985,
7317-GGVPB,1,United States,California,Lotus,95651,"38.815515, -120.916997",38.815513610839844,-120.91699981689453,Male,No,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),108.6,7690.9,Yes,1,97,4982,Product dissatisfaction
7318-EIVKO,1,United States,California,Shandon,93461,"35.634488, -120.293534",35.63448715209961,-120.29353332519531,Male,No,No,No,8,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,59.25,436.6,No,0,54,3003,
7319-VENRZ,1,United States,California,Rancho Santa Margarita,92688,"33.624654, -117.611733",33.62465286254883,-117.61173248291016,Male,No,No,No,7,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),64.3,445.95,No,0,40,4010,
7319-ZNRTR,1,United States,California,Rio Linda,95673,"38.688764, -121.457596",38.68876266479492,-121.45759582519531,Male,No,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.6,411.15,No,0,51,2888,
7321-KKSDU,1,United States,California,San Marino,91108,"34.122671, -118.112911",34.1226692199707,-118.11290740966797,Male,No,No,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.5,696.8,No,0,50,3114,
7321-PKUYW,1,United States,California,Branscomb,95417,"39.710591, -123.682799",39.71059036254883,-123.68280029296875,Female,No,No,No,11,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,90.15,987.95,Yes,1,66,5250,Competitor offered higher download speeds
7321-VGNKU,1,United States,California,Paskenta,96074,"39.884395, -122.587513",39.884395599365234,-122.58751678466797,Female,No,Yes,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.35,120.25,No,0,39,4917,
7321-ZNSLA,1,United States,California,Cottonwood,96022,"40.336392, -122.448533",40.33639144897461,-122.44853210449219,Male,No,Yes,Yes,13,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,40.55,590.35,No,0,27,2898,
7322-OCWHC,1,United States,California,Placentia,92870,"33.881158, -117.854783",33.88115692138672,-117.85478210449219,Male,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),93.05,6735.05,No,0,39,4988,
7325-ENZFI,1,United States,California,Santa Cruz,95064,"37.007882, -122.065975",37.00788116455078,-122.06597137451172,Female,No,No,No,39,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),40.3,1630.4,No,0,77,3424,
7326-RIGQZ,1,United States,California,Culver City,90230,"33.993991, -118.39704",33.99399185180664,-118.39704132080078,Male,No,Yes,Yes,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.8,377.85,No,0,62,2651,
7328-OWMOM,1,United States,California,San Diego,92111,"32.805518, -117.169052",32.805519104003906,-117.16905212402344,Female,No,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.1,589.25,No,0,30,3086,
7328-ZJAJO,1,United States,California,Santa Rosa,95409,"38.468893, -122.580539",38.46889114379883,-122.58053588867188,Female,No,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.5,1222.65,No,0,64,4579,
7330-WZLNC,1,United States,California,Red Bluff,96080,"40.186772, -122.388361",40.186771392822266,-122.38835906982422,Female,No,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.8,455.5,Yes,1,73,5090,Competitor offered more data
7336-RLLRH,1,United States,California,Oceanside,92054,"33.351059, -117.420557",33.35105895996094,-117.4205551147461,Male,No,Yes,No,27,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,80.85,2204.35,No,0,51,4732,
7337-CINUD,1,United States,California,Mokelumne Hill,95245,"38.304194, -120.592431",38.304195404052734,-120.5924301147461,Female,No,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.5,159.35,No,0,35,5206,
7338-ERIVA,1,United States,California,Etna,96027,"41.405193, -123.008567",41.40519332885742,-123.0085678100586,Male,No,No,No,39,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),45.05,1790.6,No,0,61,4003,
7339-POGZN,1,United States,California,Pasadena,91107,"34.159007, -118.087353",34.15900802612305,-118.08735656738281,Female,No,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,50.7,214.55,No,0,60,4288,
7340-KEFQE,1,United States,California,Santa Ana,92703,"33.748635, -117.906125",33.748634338378906,-117.9061279296875,Female,No,Yes,Yes,51,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),34.2,1782.0,No,0,38,6404,
7341-LXCAF,1,United States,California,Berkeley,94705,"37.858898, -122.240512",37.8588981628418,-122.24050903320312,Male,No,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.65,301.4,Yes,1,87,4013,Product dissatisfaction
7343-EOBEU,1,United States,California,Laguna Niguel,92677,"33.529047, -117.701175",33.52904510498047,-117.701171875,Male,No,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.6,89.05,No,0,27,5587,
7346-MEDWM,1,United States,California,Cathedral City,92234,"33.829583, -116.474131",33.82958221435547,-116.47412872314453,Female,No,No,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,83.25,4949.1,No,0,32,4094,
7349-ALMUX,1,United States,California,Rancho Cucamonga,91730,"34.10097, -117.57882",34.10097122192383,-117.57881927490234,Male,No,No,No,37,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),65.6,2313.8,No,0,27,3183,
